Number,Area,Genus,species,Genus_species,AT,BT,Time,Day,Month,Year,Date,Pit,SVL,Tail,TailBT,TailCond,Wt,Sex,Age_est,RTW,RTL,RTVol,LTW,LTL,LTVol,TotTVol,Ovid_RNo,Ovid_RVol,Ovid_LNo,Ovid_LVol,CS,OvidTotVol,RCM,FB_R,FB_L,FBTotal,ParasitesP.N,CentipedesN,CentipedesV,AranaeN,AranaeV,ScorpionN,ScorpionV,AntsN,AntsV,WaspN,WaspV,OrthoptN,OrthoptV,ThysanuraN,ThysanuraV,BlattariaN,BlattariaV,PhasmidN,PhasmidV,ColeopteraN,ColeopteraV,IsopteraWN,IsopteraSN,IsopteraRN,IsopteraN,IsopteraV,HomopteraN,HomopteraV,HemipteraN,HemipteraV,DermapteraN,DermapteraV,DipteraN,DipteraV,LepidoptN,LepidoptV,EggsN,EggsV,LarvaeN,LarvaeV,OtherInsN,OtherInsV,NematodesN,NematodesV,VertebratesN,VertebratesV,VegN,VegV,UnIDN,UnIDV,Wood.Rocks,OtherN,OtherV,TOTVOL,Notes
31940,R,Brachyurophis,semifasciatus,Brachyurophis_semifasciatus,,,,9,10,1998,9/10/1998,N24,285,28,,Wh,9.3,MALE,Adult,,9,,,9,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0,<-empty
32367,R,Brachyurophis,semifasciatus,Brachyurophis_semifasciatus,,,,25,10,1998,25/10/1998,N14,295,30,,Wh,9,MALE,Adult,,9,,,9,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0,<-empty
32442,R,Brachyurophis,semifasciatus,Brachyurophis_semifasciatus,,,,27,10,1998,27/10/1998,W8,295,34,,Wh,11,MALE,Adult,,10,,,9,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4,,0,,0,,,0,0.4,Egg shells
32798,R,Brachyurophis,semifasciatus,Brachyurophis_semifasciatus,,,,10,11,1998,10/11/1998,E18,295,30,,Wh,9.7,MALE,Adult,,10,,,9,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0,<-empty
32316,R,Brachyurophis,semifasciatus,Brachyurophis_semifasciatus,,,,24,10,1998,24/10/1998,E10,284,37,,Wh,10.6,UNK,UNK,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0,
32422,B,Brachyurophis,semifasciatus,Brachyurophis_semifasciatus,,,,26,10,1998,26/10/1998,B22,295,34,,Wh,11,UNK,UNK,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0,
32868,R,Brachyurophis,semifasciatus,Brachyurophis_semifasciatus,,,,13,11,1998,13/11/1998,E28,267,37,,Wh,9.5,UNK,UNK,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0,
32957,R,Brachyurophis,semifasciatus,Brachyurophis_semifasciatus,,,,20,11,1998,20/11/1998,N11,290,37,,Wh,11.7,UNK,UNK,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0,
33255,R,Brachyurophis,semifasciatus,Brachyurophis_semifasciatus,,,,8,10,2003,8/10/2003,W17,120,10,,Wh,0.9,MALE,Adult,,1,,,1,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0,<-empty
33776,R,Brachyurophis,semifasciatus,Brachyurophis_semifasciatus,,,,17,11,2003,17/11/2003,N14,270,29,,Wh,8.3,MALE,Adult,,8,,,8,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0,<-empty
34010,R,Brachyurophis,semifasciatus,Brachyurophis_semifasciatus,,,,29,11,2003,29/11/2003,E29,261,25,,Wh,6.3,MALE,Adult,,8,,,6,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0,<-empty
34056,R,Brachyurophis,semifasciatus,Brachyurophis_semifasciatus,,,,30,11,2003,30/11/2003,E8-E31,304,33,,Wh,10.1,MALE,Adult,,9,,,8,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0,<-empty
34016,B,Brachyurophis,semifasciatus,Brachyurophis_semifasciatus,,,,29,11,2003,29/11/2003,B12,295,31,,Wh,8.9,UNK,UNK,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0,
34017,B,Brachyurophis,semifasciatus,Brachyurophis_semifasciatus,,,,29,11,2003,29/11/2003,B12,330,25,,Wh,11.9,UNK,UNK,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0,
9837,I,Varanus,acanthurus_brachyurus,Varanus_acanthurus_brachyurus,,,,6,10,1966,6/10/1966,,,,,,,UNK,UNK,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0,
10148,A,Caimanops,amphiboluroides,Caimanops_amphiboluroides,34.6,36.8,1605,8,12,1966,8/12/1966,,76,108,,,,FEMALE,Adult,,,,,,,,,,,,,,,,5,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,1.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0.01,,,0,1.39,
10165, ,Caimanops,amphiboluroides,Caimanops_amphiboluroides,25.8,33.2,1225,11,12,1966,11/12/1966,,89,127,,,,FEMALE,Adult,,,,,,,,4,,6,,1,,,16,12,28,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.05,1,0.2,,,0,1.2,
10216, ,Caimanops,amphiboluroides,Caimanops_amphiboluroides,30,37.6,1145,14,12,1966,14/12/1966,,75,133,,,,FEMALE,Adult,,,,,,,,,,,,,,,4,3,7,,1,0.15,0,0,0,0,2,0.1,0,0,1,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0.55,
10233,A,Caimanops,amphiboluroides,Caimanops_amphiboluroides,32.2,36.8,1015,16,12,1966,16/12/1966,,99,145,,,,FEMALE,Adult,,,,,,,,9,,6,,15,,,3,6,9,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,2.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,1,0.2,,,0,2.75,
10103,A,Caimanops,amphiboluroides,Caimanops_amphiboluroides,34.2,39,1345,6,12,1966,6/12/1966,,72,117,,,,MALE,Adult,,11.5,,,13,,,,,,,,,,2.5,1.5,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0.2,,,0,0.4,
10104,A,Caimanops,amphiboluroides,Caimanops_amphiboluroides,34.2,37.4,1347,6,12,1966,6/12/1966,,69,119,,,,MALE,Adult,,8,,,9,,,,,,,,,,4.5,5,9.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0.05,,,0,0.4,
10147,A,Caimanops,amphiboluroides,Caimanops_amphiboluroides,34.6,37.6,1605,8,12,1966,8/12/1966,,85,137,,,,MALE,Adult,,11.5,,,11.5,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.05,1,0.1,,,0,0.15,
10218, ,Caimanops,amphiboluroides,Caimanops_amphiboluroides,32.2,33.1,1700,14,12,1966,14/12/1966,,66,105,,,,MALE,Adult,,7,,,7,,,,,,,,,,3,3,6,,1,0.1,0,0,0,0,40,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0.25,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2,0,0,0,0,0,0,,0,,0,,,0,0.95,
10963,A,Caimanops,amphiboluroides,Caimanops_amphiboluroides,29.2,31.1,1730,19,3,1967,19/3/1967,,47,67,,,2,MALE,Juv,,2,,,2,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0.3,
11167,A,Caimanops,amphiboluroides,Caimanops_amphiboluroides,33,38.2,1315,30,4,1967,30/4/1967,,38,51,,,1.5,MALE,Juv,,1,,,1,,,,,,,,,,3,5,8,,0,0,0,0,0,0,10,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.01,0,0,0,0,1,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0.09,
10544,A,Caimanops,amphiboluroides,Caimanops_amphiboluroides,34.2,39.6,1207,1,2,1967,1/2/1967,,86,141,,,12,MALE,Adult,,11,,,11,,,,,,,,,,8,8,16,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.15,1,0.1,,,0,0.47,
10545,A,Caimanops,amphiboluroides,Caimanops_amphiboluroides,35.8,39,1215,1,2,1967,1/2/1967,,82,130,,,11.5,MALE,Adult,,12,,,13,,,,,,,,,,11,11,22,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.05,1,0.3,,,0,0.95,
13643,I,Caimanops,amphiboluroides,Caimanops_amphiboluroides,32.9,36.8,1445,9,1,1968,9/1/1968,,73,129,,,5.7,FEMALE,Adult,,,,,,,,,,,,,,,3,3,6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.05,0,0,0,0,1,0.45,,0,,,0,0.5,
31330,Q,Carinascincus,frontalis,Carinascincus_frontalis,,,,21,4,1996,21/4/1996,,,,,,,FEMALE,Adult,,,,,,,,,,,,,,,,,,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.02,0,0,0,0,0,0,,0,,0,,1,0.05,0.2,
31317,Q,Carlia,jarnoldae,Carlia_jarnoldae,,,,12,4,1996,12/4/1996,,,,,,,UNK,UNK,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0,
31318,Q,Carlia,jarnoldae,Carlia_jarnoldae,,,,12,4,1996,12/4/1996,,37,60,,,1.1,FEMALE,Adult,,,,,,,,,,,,,,,2.5,2.5,5,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0,<-empty
31339,Q,Carlia,jarnoldae,Carlia_jarnoldae,,,,24,4,1996,24/4/1996,,,,,,,MALE,Adult,0.5,1.5,0.785399813,0.4,1,0.33510392,1.120503733,,,,,,,,1.5,1.5,3,N,0,0,1,0.02,0,0,2,0.02,0,0,0,0,0,0,0,0,0,0,2,0.03,0,0,0,0,0,0,0,1,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0.08,
31336,Q,Carlia,schultzi,Carlia_schultzi,,,,26,4,1996,26/4/1996,,,,,,,MALE,Adult,1.7,2.3,13.92147348,1.6,2.2,11.79565798,25.71713146,,,,,,,,2,2,4,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0,<-empty
22881,L,Cryptoblepharus,buchananii,Cryptoblepharus_buchananii,19.7,25.2,725,20,10,1989,20/10/1989,,44,58,,,1.6,FEMALE,Adult,,,,,,,,1,0.16,1,0.14,2,0.3,0.1875,5,5,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0,<-empty
23286,L,Cryptoblepharus,buchananii,Cryptoblepharus_buchananii,27.6,31.4,757,20,11,1989,20/11/1989,,44,,,,1.3,FEMALE,Adult,,,,,,,,,,,,,,,,,,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0.05,
23530,L,Cryptoblepharus,buchananii,Cryptoblepharus_buchananii,,,,2,12,1989,2/12/1989,,44,61,,,1.3,FEMALE,Adult,,,,,,,,1,0.16,1,0.12,2,0.28,0.215384615,1,1,2,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0,<-empty
23584,L,Cryptoblepharus,buchananii,Cryptoblepharus_buchananii,,,,5,12,1989,5/12/1989,,46,,,,1.1,FEMALE,Adult,,,,,,,,,,,,,,,,,,N,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.02,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0.05,
23613,L,Cryptoblepharus,buchananii,Cryptoblepharus_buchananii,,,900,6,12,1989,6/12/1989,,39,55,,,1,FEMALE,Adult,,,,,,,,,,,,,,,3,2,5,N,0,0,1,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.01,0,0,0,0,0,0,0,2,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0.05,
22981,L,Cryptoblepharus,buchananii,Cryptoblepharus_buchananii,,,,29,10,1989,29/10/1989,,42,57,,,1.1,MALE,Adult,2.8,6,98.52055248,4.3,5.5,212.9899572,311.5105096,,,,,,,,,,,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.02,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0.02,
23258,L,Cryptoblepharus,buchananii,Cryptoblepharus_buchananii,,,,17,11,1989,17/11/1989,,42,,,,1.2,MALE,Adult,3.2,5,107.2332544,2.5,5,65.44998438,172.6832388,,,,,,,,,,,P,0,0,1,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0.01,
23531,L,Cryptoblepharus,buchananii,Cryptoblepharus_buchananii,,,,2,12,1989,2/12/1989,,37,,,,0.7,MALE,Adult,2.4,4.3,51.87408682,2.8,3.6,59.11233149,110.9864183,,,,,,,,,,,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,,0,"dirt, R",,0,0,
23539,L,Cryptoblepharus,buchananii,Cryptoblepharus_buchananii,25.2,31.8,745,3,12,1989,3/12/1989,,42,53,,,1,MALE,Adult,2.4,4.3,51.87408682,2.5,4.3,56.28698656,108.1610734,,,,,,,,1,1,2,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,R,,0,0.01,
23652,L,Cryptoblepharus,buchananii,Cryptoblepharus_buchananii,20.5,32.4,730,18,12,1989,18/12/1989,,39,,,,0.8,MALE,Adult,3.6,4,108.5736701,2,4,33.510392,142.0840621,,,,,,,,,,,N,0,0,0,0,0,0,0,0,0,0,1,0.01,0,0,0,0,0,0,1,0.01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0.02,
23789,L,Cryptoblepharus,buchananii,Cryptoblepharus_buchananii,,,,29,12,1989,29/12/1989,,37,39,,,0.6,MALE,Adult,2,3.5,29.321593,2.5,3.5,45.81498906,75.13658206,,,,,,,,4,2,6,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.04,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0.04,
22880,L,Cryptoblepharus,buchananii,Cryptoblepharus_buchananii,19.5,,715,20,10,1989,20/10/1989,,30,43,,,0.3,UNK,UNK,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0,
23275,L,Cryptoblepharus,buchananii,Cryptoblepharus_buchananii,27.5,30.7,1115,19,11,1989,19/11/1989,,48,60,,,1.3,UNK,UNK,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0,
23840,L,Cryptoblepharus,buchananii,Cryptoblepharus_buchananii,,,,2,1,1990,2/1/1990,,46,59,,,1.3,FEMALE,Adult,,,,,,,,,,,,,,,,,,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0.01,,,0,0.01,
24032,L,Cryptoblepharus,buchananii,Cryptoblepharus_buchananii,,,,16,1,1990,16/1/1990,,43,,,,1.1,FEMALE,Adult,,,,,,,,,,,,,,,,,,N,0,0,1,0.02,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.01,0,0,0,0,0,0,,0,,0,R,,0,0.03,
24191,L,Cryptoblepharus,buchananii,Cryptoblepharus_buchananii,27.6,33.5,1106,28,1,1990,28/1/1990,,42,,,,0.9,FEMALE,Adult,,,,,,,,,,,,,,,,,,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9,0,0.05,0,0,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0.08,
24677,L,Cryptoblepharus,buchananii,Cryptoblepharus_buchananii,,,,26,2,1990,26/2/1990,,45,,,,1,FEMALE,Adult,,,,,,,,,,,,,,,,4,4,N,0,0,0,0,0,0,0,0,0,0,1,0.01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0.01,
24807,L,Cryptoblepharus,buchananii,Cryptoblepharus_buchananii,,,,2,3,1990,2/3/1990,,42,,,,1.1,FEMALE,Adult,,,,,,,,,,,,,,,6,6,12,N,0,0,1,0.03,0,0,1,0,2,0.02,0,0,0,0,1,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,R,,0,0.07,
24826,L,Cryptoblepharus,buchananii,Cryptoblepharus_buchananii,35,,900,3,3,1990,3/3/1990,,29,43,,,0.4,FEMALE,Adult,,,,,,,,,,,,,,,,2,2,N,0,0,1,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,R,,0,0.01,
24888,L,Cryptoblepharus,buchananii,Cryptoblepharus_buchananii,,,,6,9,1990,6/9/1990,,45,,,,1.3,FEMALE,Adult,,,,,,,,,,,,,,,5,5,1,N,0,0,1,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,,0,,,0,0.02,
24971,L,Cryptoblepharus,buchananii,Cryptoblepharus_buchananii,,,,22,9,1990,22/9/1990,,38,53,,,0.8,FEMALE,Adult,,,,,,,,,,,,,,,4,3,7,N,0,0,0,0,0,0,0,0,0,0,1,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0.02,
24972,L,Cryptoblepharus,buchananii,Cryptoblepharus_buchananii,,,,22,9,1990,22/9/1990,,45,59,,,1.2,FEMALE,Adult,,,,,,,,,,,,,,,3.5,3.5,7,N,0,0,0,0,0,0,0,0,0,0,0,0,1,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.01,2,0.01,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0.03,
25197,L,Cryptoblepharus,buchananii,Cryptoblepharus_buchananii,,,,20,10,1990,20/10/1990,,36,52,,,0.9,FEMALE,Adult,,,,,,,,,,,,,,,,,,N,0,0,0,0,0,0,0,0,2,0.01,1,0.05,1,0.02,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0.08,
25210,L,Cryptoblepharus,buchananii,Cryptoblepharus_buchananii,,,,22,10,1990,22/10/1990,,44,,,,0.9,FEMALE,Adult,,,,,,,,,,,,,,,1,,1,P,0,0,1,0.01,0,0,0,0,0,0,0,0,1,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,,0,R,,0,0.02,
25213,L,Cryptoblepharus,buchananii,Cryptoblepharus_buchananii,,,,22,10,1990,22/10/1990,,44,,,,1,FEMALE,Adult,,,,,,,,,,,,,,,1.5,1.5,3,N,0,0,2,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,0,,0,R,,0,0.04,
25215,L,Cryptoblepharus,buchananii,Cryptoblepharus_buchananii,,,,22,10,1990,22/10/1990,,42,62,,,0.8,FEMALE,Adult,,,,,,,,,,,,,,,,,,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.02,0,0,0,0,,0,,0,,,0,0.03,other Ins:Isopod
25264,L,Cryptoblepharus,buchananii,Cryptoblepharus_buchananii,,,,27,10,1990,27/10/1990,,35,50,,,0.6,FEMALE,Adult,,,,,,,,,,,,,,,,,,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.01,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0.01,
25600,L,Cryptoblepharus,buchananii,Cryptoblepharus_buchananii,,,,23,11,1990,23/11/1990,,33,50,,,0.5,FEMALE,Adult,,,,,,,,,,,,,,,,,,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,"dirt, R",,0,0,
25629,L,Cryptoblepharus,buchananii,Cryptoblepharus_buchananii,,,,25,11,1990,25/11/1990,,43,55,,,0.8,FEMALE,Adult,,,,,,,,,,,,,,,,,,N,0,0,1,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,R,,0,0.01,
25650,L,Cryptoblepharus,buchananii,Cryptoblepharus_buchananii,,,,27,11,1990,27/11/1990,,45,,,,1.3,FEMALE,Adult,,,,,,,,1,0.06,1,0.05,2,0.11,0.846153846,,,,N,0,0,5,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,,0,,,0,0.04,other Ins:Isopod
25902,L,Cryptoblepharus,buchananii,Cryptoblepharus_buchananii,,,,25,12,1990,25/12/1990,,43,59,,,1.2,FEMALE,Adult,,,,,,,,,,,,,,,4.5,4.5,9,N,0,0,2,0.02,0,0,0,0,5,0.03,0,0,0,0,0,0,0,0,1,0.01,0,0,0,0,0,0,0,0,0,0,0,5,0.04,4,0.02,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0.12,
25938,L,Cryptoblepharus,buchananii,Cryptoblepharus_buchananii,,,,29,12,1990,29/12/1990,,42,,,,1,FEMALE,Adult,,,,,,,,,,,,,,,1,,1,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,0,0,<-empty
